272 1.36 -1.5107 -1.11204
273 1.365 -1.43244 -1.2273
274 1.37 -1.48027 -1.1615
275 1.375 -1.52599 -1.08521
276 1.38 -1.64513 -0.842078
277 1.385 -1.65403 -0.822209
278 1.39 -1.70436 -0.70765
279 1.395 -1.81477 -0.456553
280 1.4 -1.86264 -0.354269
281 1.405 -1.82718 -0.429452
282 1.41 -1.86636 -0.346612
283 1.415 -1.8696 -0.339964
284 1.42 -1.83696 -0.408348
285 1.425 -1.86729 -0.344689
286 1.43 -1.98921 -0.125514
287 1.435 -1.88883 -0.301342
288 1.44 -1.85138 -0.377732
289 1.445 -1.97095 -0.153833
290 1.45 -1.98053 -0.138748
291 1.455 -1.97437 -0.148406
292 1.46 -2.04919 -0.045684
293 1.465 -2.0103 -0.0950618
294 1.47 -1.99205 -0.121272
295 1.475 -1.95759 -0.175675
296 1.48 -1.89999 -0.27957
297 1.485 -2.00279 -0.105624
298 1.49 -1.9361 -0.21265
299 1.495 -1.84718 -0.386597
300 1.5 -1.81473 -0.456636
301 1.505 -1.85229 -0.375819
302 1.51 -1.87706 -0.324822
303 1.515 -1.96623 -0.161442
304 1.52 -1.888 -0.302984
305 1.525 -1.85369 -0.372888
306 1.53 -1.95463 -0.180626
307 1.535 -2.02633 -0.0736169
308 1.54 -1.94106 -0.203922
309 1.545 -1.83694 -0.408408
310 1.55 -1.94954 -0.189264
311 1.555 -1.8812 -0.31651
312 1.56 -1.97694 -0.144353
313 1.565 -1.90895 -0.262444
314 1.57 -1.93815 -0.209034
315 1.575 -1.83221 -0.418561
316 1.58 -1.85404 -0.372158
317 1.585 -1.94272 -0.201022
318 1.59 -1.87326 -0.332523
319 1.595 -1.96487 -0.163668
320 1.6 -1.98033 -0.139063
321 1.605 -1.95783 -0.175281
322 1.61 -1.9657 -0.162319
323 1.615 -2.05267 -0.0417112
324 1.62 -2.17656 0.0487936
325 1.625 -2.18751 0.0518734
326 1.63 -2.1937 0.0532559
327 1.635 -2.08265 -0.0106153
328 1.64 -2.11824 0.0187917
329 1.645 -2.19629 0.0537589
330 1.65 -2.23028 0.0561688
331 1.655 -2.2048 0.0550898
332 1.66 -2.19632 0.0537633
333 1.665 -2.19741 0.0539614
334 1.67 -2.08267 -0.0105964
335 1.675 -1.99848 -0.11182
336 1.68 -2.10362 0.00771068
337 1.685 -2.11459 0.0161525
338 1.69 -2.21746 0.0561689
339 1.695 -2.26988 0.049304
340 1.7 -2.1764 0.0487415
341 1.705 -2.14207 0.0338092
342 1.71 -2.2467 0.0545719
343 1.715 -2.29805 0.0382492
344 1.72 -2.23214 0.0560778
345 1.725 -2.30666 0.0338727
346 1.73 -2.3923 -0.0335056
347 1.735 -2.4918 -0.158712
348 1.74 -2.60433 -0.341983
349 1.745 -2.5899 -0.316875
350 1.75 -2.55624 -0.259817
351 1.755 -2.5136 -0.191478
352 1.76 -2.50687 -0.181199
353 1.765 -2.53042 -0.217819
354 1.77 -2.44533 -0.0947806
355 1.775 -2.3755 -0.0170298
356 1.78 -2.29169 0.041181
357 1.785 -2.27836 0.0465073
